-O0                   ,92901004772,131.765970000
-O1                   ,92362661213,119.099632
-O2                   ,92362650973,117.627233
-O3                   ,92362648925,116.677692
-Ofast                ,92094231800,89.58481
-O0-native            ,92901004844,141.401545
-O1-native            ,92362661261,121.037306
-O2-native            ,92362650973,119.136271
-O3-native            ,92362648925,119.030364
-Ofast-native         ,92094231729,83.272938
